9.685831611286310761e-01 9.604352712631225586e-01 9.516295194625854492e-01 9.421889185905456543e-01 9.322278499603271484e-01 9.217518568038940430e-01 9.109808802604675293e-01 8.997169733047485352e-01 8.882942199707031250e-01 8.764826059341430664e-01 8.646294474601745605e-01 8.529441356658935547e-01 8.409380316734313965e-01 8.291778564453125000e-01 8.171970248222351074e-01 8.054623007774353027e-01 7.937916517257690430e-01 7.822265625000000000e-01 7.707906365394592285e-01 7.595127224922180176e-01 7.484515309333801270e-01 7.374582290649414062e-01 7.268355488777160645e-01 7.163457870483398438e-01 7.060325741767883301e-01 6.957943439483642578e-01 6.859633922576904297e-01 6.761814951896667480e-01 6.667107939720153809e-01 6.571598052978515625e-01 6.483056545257568359e-01 6.392270922660827637e-01 6.306495666503906250e-01 6.221765279769897461e-01 6.137366294860839844e-01 6.057858467102050781e-01 5.975582003593444824e-01 5.899080038070678711e-01 5.821875333786010742e-01 5.749515295028686523e-01 5.678511261940002441e-01 5.607582330703735352e-01 5.538088083267211914e-01 5.468488931655883789e-01 5.401793718338012695e-01 5.336106419563293457e-01 5.271569490432739258e-01 5.208531618118286133e-01 5.147818326950073242e-01 5.087977647781372070e-01 5.028650760650634766e-01 4.971446990966796875e-01 4.915400147438049316e-01 4.860602319240570068e-01 4.807716310024261475e-01 4.755142927169799805e-01
9.822872507286886101e-01 9.758729338645935059e-01 9.686858654022216797e-01 9.607481956481933594e-01 9.521894454956054688e-01 9.429989457130432129e-01 9.334167242050170898e-01 9.232076406478881836e-01 9.127442240715026855e-01 9.017724990844726562e-01 8.906759619712829590e-01 8.795465230941772461e-01 8.680445551872253418e-01 8.567570447921752930e-01 8.451327085494995117e-01 8.337131142616271973e-01 8.222433328628540039e-01 8.108612298965454102e-01 7.995395660400390625e-01 7.883212566375732422e-01 7.772476673126220703e-01 7.662358283996582031e-01 7.555837631225585938e-01 7.450049519538879395e-01 7.345995903015136719e-01 7.242484092712402344e-01 7.142935991287231445e-01 7.044082283973693848e-01 6.947668790817260742e-01 6.850482225418090820e-01 6.760256290435791016e-01 6.667264699935913086e-01 6.579105854034423828e-01 6.491763591766357422e-01 6.404852271080017090e-01 6.322869062423706055e-01 6.238369941711425781e-01 6.159366369247436523e-01 6.079916954040527344e-01 6.004458665847778320e-01 5.930713415145874023e-01 5.857196450233459473e-01 5.785181522369384766e-01 5.713815689086914062e-01 5.644638538360595703e-01 5.576192736625671387e-01 5.509339570999145508e-01 5.444073081016540527e-01 5.381104946136474609e-01 5.318894386291503906e-01 5.257347822189331055e-01 5.198072195053100586e-01 5.139757394790649414e-01 5.082755088806152344e-01 5.027663111686706543e-01 4.973115026950836182e-01
9.921147013144777649e-01 9.875410795211791992e-01 9.821003079414367676e-01 9.758141636848449707e-01 9.688045978546142578e-01 9.610592126846313477e-01 9.528160095214843750e-01 9.438315629959106445e-01 9.344969391822814941e-01 9.245371222496032715e-01 9.143564701080322266e-01 9.039420485496520996e-01 8.931037187576293945e-01 8.824365139007568359e-01 8.712985515594482422e-01 8.603137731552124023e-01 8.491432666778564453e-01 8.380644917488098145e-01 8.269481658935546875e-01 8.158810138702392578e-01 8.048757314682006836e-01 7.939224839210510254e-01 7.833071351051330566e-01 7.727060914039611816e-01 7.622681856155395508e-01 7.518764734268188477e-01 7.418497800827026367e-01 7.319088578224182129e-01 7.221502065658569336e-01 7.123104333877563477e-01 7.031365633010864258e-01 6.936598420143127441e-01 6.846212148666381836e-01 6.756592988967895508e-01 6.667485833168029785e-01 6.583430767059326172e-01 6.496967673301696777e-01 6.415673494338989258e-01 6.334223747253417969e-01 6.255651116371154785e-01 6.179312467575073242e-01 6.103230714797973633e-01 6.029062271118164062e-01 5.956124067306518555e-01 5.884699821472167969e-01 5.813814401626586914e-01 5.744865536689758301e-01 5.677502155303955078e-01 5.612475275993347168e-01 5.548037290573120117e-01 5.484483838081359863e-01 5.423176288604736328e-01 5.362642407417297363e-01 5.303540825843811035e-01 5.246273279190063477e-01 5.189790725708007812e-01
9.980267284282715590e-01 9.953727126121520996e-01 9.917835593223571777e-01 9.872806072235107422e-01 9.819563031196594238e-01 9.758077263832092285e-01 9.690454006195068359e-01 9.614467620849609375e-01 9.534027576446533203e-01 9.446259140968322754e-01 9.355139732360839844e-01 9.259793162345886230e-01 9.159619808197021484e-01 9.060643315315246582e-01 8.955596685409545898e-01 8.851405382156372070e-01 8.743821382522583008e-01 8.637354969978332520e-01 8.529231548309326172e-01 8.421046733856201172e-01 8.312557935714721680e-01 8.204402327537536621e-01 8.099295496940612793e-01 7.993790507316589355e-01 7.889712452888488770e-01 7.786109447479248047e-01 7.685669660568237305e-01 7.586089372634887695e-01 7.487908005714416504e-01 7.388832569122314453e-01 7.295771837234497070e-01 7.199760675430297852e-01 7.107339501380920410e-01 7.015825510025024414e-01 6.924875378608703613e-01 6.839127540588378906e-01 6.750937700271606445e-01 6.667651534080505371e-01 6.584437489509582520e-01 6.502906680107116699e-01 6.424294710159301758e-01 6.345703601837158203e-01 6.269772052764892578e-01 6.195362806320190430e-01 6.121932864189147949e-01 6.048999428749084473e-01 5.978156328201293945e-01 5.908825993537902832e-01 5.841898918151855469e-01 5.775364637374877930e-01 5.710021853446960449e-01 5.646718740463256836e-01 5.584009885787963867e-01 5.522923469543457031e-01 5.463521480560302734e-01 5.405106544494628906e-01
1.000000000000000000e+00 9.993116259574890137e-01 9.976489543914794922e-01 9.950336217880249023e-01 9.915140867233276367e-01 9.870999455451965332e-01 9.819524288177490234e-01 9.758912324905395508e-01 9.692915678024291992e-01 9.618666768074035645e-01 9.539721608161926270e-01 9.454838633537292480e-01 9.364398717880249023e-01 9.274546504020690918e-01 9.177432060241699219e-01 9.080309271812438965e-01 8.978174328804016113e-01 8.877412676811218262e-01 8.773481845855712891e-01 8.668862581253051758e-01 8.562977313995361328e-01 8.457051515579223633e-01 8.353723287582397461e-01 8.249517679214477539e-01 8.146420717239379883e-01 8.043844699859619141e-01 7.943817377090454102e-01 7.844392061233520508e-01 7.746230363845825195e-01 7.647092342376708984e-01 7.552968859672546387e-01 7.456344366073608398e-01 7.362179756164550781e-01 7.269189953804016113e-01 7.176762223243713379e-01 7.089644670486450195e-01 6.999974250793457031e-01 6.915053725242614746e-01 6.830340623855590820e-01 6.746172904968261719e-01 6.665734052658081055e-01 6.584770083427429199e-01 6.507426500320434570e-01 6.431574821472167969e-01 6.356374025344848633e-01 6.281788945198059082e-01 6.209236383438110352e-01 6.138058900833129883e-01 6.069340109825134277e-01 6.000819206237792969e-01 5.933891534805297852e-01 5.868638753890991211e-01 5.803804397583007812e-01 5.740845203399658203e-01 5.679349899291992188e-01 5.618988275527954102e-01
9.980267284282715590e-01 9.993150830268859863e-01 9.996182322502136230e-01 9.989592432975769043e-01 9.973399043083190918e-01 9.947754740715026855e-01 9.913657903671264648e-01 9.869825243949890137e-01 9.819707870483398438e-01 9.760623574256896973e-01 9.695335030555725098e-01 9.622590541839599609e-01 9.543364644050598145e-01 9.463946819305419922e-01 9.376420378684997559e-01 9.287825822830200195e-01 9.192667007446289062e-01 9.099049568176269531e-01 9.000672698020935059e-01 8.900843262672424316e-01 8.798822760581970215e-01 8.696104884147644043e-01 8.595398068428039551e-01 8.493374586105346680e-01 8.392015099525451660e-01 8.291185498237609863e-01 8.192212581634521484e-01 8.093259334564208984e-01 7.995765805244445801e-01 7.897233366966247559e-01 7.802417874336242676e-01 7.705910801887512207e-01 7.610477209091186523e-01 7.516483068466186523e-01 7.422948479652404785e-01 7.334738969802856445e-01 7.243862152099609375e-01 7.157695293426513672e-01 7.071797847747802734e-01 6.985440254211425781e-01 6.903686523437500000e-01 6.820597052574157715e-01 6.742106676101684570e-01 6.664802432060241699e-01 6.588035225868225098e-01 6.512156724929809570e-01 6.438047885894775391e-01 6.365153789520263672e-01 6.294708251953125000e-01 6.224294900894165039e-01 6.155951023101806641e-01 6.088826656341552734e-01 6.021937131881713867e-01 5.957216620445251465e-01 5.893671512603759766e-01 5.831351280212402344e-01
9.921147013144777649e-01 9.953575730323791504e-01 9.976297616958618164e-01 9.989556670188903809e-01 9.993010759353637695e-01 9.986703991889953613e-01 9.971051812171936035e-01 9.945256710052490234e-01 9.912329912185668945e-01 9.869971871376037598e-01 9.819856882095336914e-01 9.760943055152893066e-01 9.694424867630004883e-01 9.626666307449340820e-01 9.550362825393676758e-01 9.471727609634399414e-01 9.385207295417785645e-01 9.300145506858825684e-01 9.208855032920837402e-01 9.115190505981445312e-01 9.018536210060119629e-01 8.920188546180725098e-01 8.823106288909912109e-01 8.724264502525329590e-01 8.625506758689880371e-01 8.527173995971679688e-01 8.429971337318420410e-01 8.331861495971679688e-01 8.235704898834228516e-01 8.138455748558044434e-01 8.043435215950012207e-01 7.947845458984375000e-01 7.851873040199279785e-01 7.757453322410583496e-01 7.663221359252929688e-01 7.574174404144287109e-01 7.482411861419677734e-01 7.395381927490234375e-01 7.308657169342041016e-01 7.220653295516967773e-01 7.138077020645141602e-01 7.053232192993164062e-01 6.973750591278076172e-01 6.894986033439636230e-01 6.816826462745666504e-01 6.739935874938964844e-01 6.664400100708007812e-01 6.589934825897216797e-01 6.517813205718994141e-01 6.445590257644653320e-01 6.375957727432250977e-01 6.307091712951660156e-01 6.238251924514770508e-01 6.171873807907104492e-01 6.106345057487487793e-01 6.042078733444213867e-01
9.822872507286886101e-01 9.874324798583984375e-01 9.916455745697021484e-01 9.949458837509155273e-01 9.972853064537048340e-01 9.986348748207092285e-01 9.989966154098510742e-01 9.983265399932861328e-01 9.968668818473815918e-01 9.944459795951843262e-01 9.911074042320251465e-01 9.867735505104064941e-01 9.815528988838195801e-01 9.760687351226806641e-01 9.697199463844299316e-01 9.629880189895629883e-01 9.553713202476501465e-01 9.478489756584167480e-01 9.395893812179565430e-01 9.309879541397094727e-01 9.220278859138488770e-01 9.127674102783203125e-01 9.035410881042480469e-01 8.940891027450561523e-01 8.845727443695068359e-01 8.750698566436767578e-01 8.656078577041625977e-01 8.559293746948242188e-01 8.465162515640258789e-01 8.369835615158081055e-01 8.275178670883178711e-01 8.181322813034057617e-01 8.085799217224121094e-01 7.991690039634704590e-01 7.897260785102844238e-01 7.807672619819641113e-01 7.715395689010620117e-01 7.627857327461242676e-01 7.540685534477233887e-01 7.451626062393188477e-01 7.368649244308471680e-01 7.282520532608032227e-01 7.202118635177612305e-01 7.121918201446533203e-01 7.042516469955444336e-01 6.964796781539916992e-01 6.887958049774169922e-01 6.812088489532470703e-01 6.738355159759521484e-01 6.664422750473022461e-01 6.593589782714843750e-01 6.523145437240600586e-01 6.452525258064270020e-01 6.384596824645996094e-01 6.317175626754760742e-01 6.251022815704345703e-01
9.685831611286310761e-01 9.755515456199645996e-01 9.816522002220153809e-01 9.868842959403991699e-01 9.912115931510925293e-01 9.945493936538696289e-01 9.968890547752380371e-01 9.982059597969055176e-01 9.986690878868103027e-01 9.981829524040222168e-01 9.966695308685302734e-01 9.940719604492187500e-01 9.904626607894897461e-01 9.864168763160705566e-01 9.815098643302917480e-01 9.760437607765197754e-01 9.696342945098876953e-01 9.632067084312438965e-01 9.559739828109741211e-01 9.482909440994262695e-01 9.402112364768981934e-01 9.316805005073547363e-01 9.230743050575256348e-01 9.141835570335388184e-01 9.051398038864135742e-01 8.960571885108947754e-01 8.869456648826599121e-01 8.774662613868713379e-01 8.683272004127502441e-01 8.590427637100219727e-01 8.496749997138977051e-01 8.405371904373168945e-01 8.311441540718078613e-01 8.218549489974975586e-01 8.124578595161437988e-01 8.034859895706176758e-01 7.942498922348022461e-01 7.854775190353393555e-01 7.767521739006042480e-01 7.678011655807495117e-01 7.594947814941406250e-01 7.508088946342468262e-01 7.426786422729492188e-01 7.345232963562011719e-01 7.264744639396667480e-01 7.186297178268432617e-01 7.108269929885864258e-01 7.031187415122985840e-01 6.955956816673278809e-01 6.880457401275634766e-01 6.808472871780395508e-01 6.736636161804199219e-01 6.664474606513977051e-01 6.595106124877929688e-01 6.525930762290954590e-01 6.458017826080322266e-01
9.510565162951535312e-01 9.597429633140563965e-01 9.676542878150939941e-01 9.747523665428161621e-01 9.810296297073364258e-01 9.863318800926208496e-01 9.906667470932006836e-01 9.940140247344970703e-01 9.964589476585388184e-01 9.979934692382812500e-01 9.984368085861206055e-01 9.977472424507141113e-01 9.959467649459838867e-01 9.935182332992553711e-01 9.902232289314270020e-01 9.861721992492675781e-01 9.811450839042663574e-01 9.759147167205810547e-01 9.698589444160461426e-01 9.632490277290344238e-01 9.562170505523681641e-01 9.485827684402465820e-01 9.407496452331542969e-01 9.325620532035827637e-01 9.241186380386352539e-01 9.155587553977966309e-01 9.069027304649353027e-01 8.977144956588745117e-01 8.889274597167968750e-01 8.799415826797485352e-01 8.707347512245178223e-01 8.619040846824645996e-01 8.527802824974060059e-01 8.437147736549377441e-01 8.344475030899047852e-01 8.255229592323303223e-01 8.163268566131591797e-01 8.075678944587707520e-01 7.988674044609069824e-01 7.899301648139953613e-01 7.816344499588012695e-01 7.729356288909912109e-01 7.647193670272827148e-01 7.564465999603271484e-01 7.483074665069580078e-01 7.403939962387084961e-01 7.324864864349365234e-01 7.246775031089782715e-01 7.170213460922241211e-01 7.093358635902404785e-01 7.020254135131835938e-01 6.947189569473266602e-01 6.873794794082641602e-01 6.803104877471923828e-01 6.732372045516967773e-01 6.662893295288085938e-01
9.297764858882513472e-01 9.400489926338195801e-01 9.496656060218811035e-01 9.585450887680053711e-01 9.667056798934936523e-01 9.739276170730590820e-01 9.802455902099609375e-01 9.856339097023010254e-01 9.900885820388793945e-01 9.936887621879577637e-01 9.961801171302795410e-01 9.975413680076599121e-01 9.977433681488037109e-01 9.971330761909484863e-01 9.956305623054504395e-01 9.931769371032714844e-01 9.897181987762451172e-01 9.858028292655944824e-01 9.810765981674194336e-01 9.756993055343627930e-01 9.698665142059326172e-01 9.632991552352905273e-01 9.564015269279479980e-01 9.490684866905212402e-01 9.413669109344482422e-01 9.334475994110107422e-01 9.253669381141662598e-01 9.165948033332824707e-01 9.082511663436889648e-01 8.996173143386840820e-01 8.906396627426147461e-01 8.821579813957214355e-01 8.733856678009033203e-01 8.646416664123535156e-01 8.556038737297058105e-01 8.468100428581237793e-01 8.377082943916320801e-01 8.289995789527893066e-01 8.203523755073547363e-01 8.114840984344482422e-01 8.032095432281494141e-01 7.945597171783447266e-01 7.862696647644042969e-01 7.779108285903930664e-01 7.697055339813232422e-01 7.617257833480834961e-01 7.537313699722290039e-01 7.458430528640747070e-01 7.380762100219726562e-01 7.302838563919067383e-01 7.228636145591735840e-01 7.154475450515747070e-01 7.080205678939819336e-01 7.008315920829772949e-01 6.936281323432922363e-01 6.865493655204772949e-01
9.048270524660195768e-01 9.165260195732116699e-01 9.277073144912719727e-01 9.382607936859130859e-01 9.482069015502929688e-01 9.572881460189819336e-01 9.655519723892211914e-01 9.729655981063842773e-01 9.794352650642395020e-01 9.851106405258178711e-01 9.896941184997558594e-01 9.932011365890502930e-01 9.955623745918273926e-01 9.969607591629028320e-01 9.974241852760314941e-01 9.967843294143676758e-01 9.950911998748779297e-01 9.926514029502868652e-01 9.894281625747680664e-01 9.854603409767150879e-01 9.809664487838745117e-01 9.756370782852172852e-01 9.698441028594970703e-01 9.635233283042907715e-01 9.567176699638366699e-01 9.495752453804016113e-01 9.422053098678588867e-01 9.340097904205322266e-01 9.262241125106811523e-01 9.180145859718322754e-01 9.093508124351501465e-01 9.012514948844909668e-01 8.928710222244262695e-01 8.845220208168029785e-01 8.758184909820556641e-01 8.672602772712707520e-01 8.583122491836547852e-01 8.497021794319152832e-01 8.411349058151245117e-01 8.323879241943359375e-01 8.241406083106994629e-01 8.155978918075561523e-01 8.072612285614013672e-01 7.988634705543518066e-01 7.906249761581420898e-01 7.825844287872314453e-01 7.745282053947448730e-01 7.665833234786987305e-01 7.587310671806335449e-01 7.508678436279296875e-01 7.433415651321411133e-01 7.358255386352539062e-01 7.283470034599304199e-01 7.210508584976196289e-01 7.137480378150939941e-01 7.065684795379638672e-01
8.763066800438635839e-01 8.892462253570556641e-01 9.018153548240661621e-01 9.139039516448974609e-01 9.255009293556213379e-01 9.363585114479064941e-01 9.465019702911376953e-01 9.558985233306884766e-01 9.643724560737609863e-01 9.721096754074096680e-01 9.787952899932861328e-01 9.844952225685119629e-01 9.891119599342346191e-01 9.926652312278747559e-01 9.952357411384582520e-01 9.966347813606262207e-01 9.969016909599304199e-01 9.961494207382202148e-01 9.946336150169372559e-01 9.922801852226257324e-01 9.892691969871520996e-01 9.853551387786865234e-01 9.808439016342163086e-01 9.757004976272583008e-01 9.699567556381225586e-01 9.637473821640014648e-01 9.572391510009765625e-01 9.498119354248046875e-01 9.427281618118286133e-01 9.350523352622985840e-01 9.268205165863037109e-01 9.191505908966064453e-01 9.111690521240234375e-01 9.032489061355590820e-01 8.949733972549438477e-01 8.867664933204650879e-01 8.780371546745300293e-01 8.695920705795288086e-01 8.611359000205993652e-01 8.525609374046325684e-01 8.443506360054016113e-01 8.359634876251220703e-01 8.276252150535583496e-01 8.192522525787353516e-01 8.110231757164001465e-01 8.029353022575378418e-01 7.948526740074157715e-01 7.868751287460327148e-01 7.789648771286010742e-01 7.710716128349304199e-01 7.634471654891967773e-01 7.558401823043823242e-01 7.483426332473754883e-01 7.409521341323852539e-01 7.335833311080932617e-01 7.263342738151550293e-01
8.443279255020149643e-01 8.583003282546997070e-01 8.720504045486450195e-01 8.854981064796447754e-01 8.985718488693237305e-01 9.110859632492065430e-01 9.230030775070190430e-01 9.343025684356689453e-01 9.447461366653442383e-01 9.545148015022277832e-01 9.632954001426696777e-01 9.712027311325073242e-01 9.781104326248168945e-01 9.839116930961608887e-01 9.886879324913024902e-01 9.923219680786132812e-01 9.947224855422973633e-01 9.959014058113098145e-01 9.963127374649047852e-01 9.958030581474304199e-01 9.944419860839843750e-01 9.921345710754394531e-01 9.890958666801452637e-01 9.853087663650512695e-01 9.808058738708496094e-01 9.757067561149597168e-01 9.702240228652954102e-01 9.637741446495056152e-01 9.575626850128173828e-01 9.505769610404968262e-01 9.429430961608886719e-01 9.357933998107910156e-01 9.282245635986328125e-01 9.207294583320617676e-01 9.129487276077270508e-01 9.052032232284545898e-01 8.967634439468383789e-01 8.885709047317504883e-01 8.802717328071594238e-01 8.719213604927062988e-01 8.637700080871582031e-01 8.555710911750793457e-01 8.472940921783447266e-01 8.390220403671264648e-01 8.308547139167785645e-01 8.227449059486389160e-01 8.146818876266479492e-01 8.067001104354858398e-01 7.987608909606933594e-01 7.908790111541748047e-01 7.831724286079406738e-01 7.754889726638793945e-01 7.679971456527709961e-01 7.605249285697937012e-01 7.531220912933349609e-01 7.458331584930419922e-01
8.090169943749472292e-01 8.237971663475036621e-01 8.385003805160522461e-01 8.530940413475036621e-01 8.674345016479492188e-01 8.814378380775451660e-01 8.949739933013916016e-01 9.080449342727661133e-01 9.203807115554809570e-01 9.321239590644836426e-01 9.429761767387390137e-01 9.530823230743408203e-01 9.622704982757568359e-01 9.703715443611145020e-01 9.774223566055297852e-01 9.834324121475219727e-01 9.881193041801452637e-01 9.914718866348266602e-01 9.940158724784851074e-01 9.955817461013793945e-01 9.960671067237854004e-01 9.955756068229675293e-01 9.942179322242736816e-01 9.919892549514770508e-01 9.889219999313354492e-01 9.851333498954772949e-01 9.808520078659057617e-01 9.755862951278686523e-01 9.704281091690063477e-01 9.643287658691406250e-01 9.575040340423583984e-01 9.510279893875122070e-01 9.439566731452941895e-01 9.368777275085449219e-01 9.296272993087768555e-01 9.224294424057006836e-01 9.143568873405456543e-01 9.065246582031250000e-01 8.984545469284057617e-01 8.903871178627014160e-01 8.823387622833251953e-01 8.743425607681274414e-01 8.662033677101135254e-01 8.581117391586303711e-01 8.500652909278869629e-01 8.419740200042724609e-01 8.339859843254089355e-01 8.260347843170166016e-01 8.181000947952270508e-01 8.102670907974243164e-01 8.025054931640625000e-01 7.947723865509033203e-01 7.873020172119140625e-01 7.797608971595764160e-01 7.723497748374938965e-01 7.650442123413085938e-01
7.705132427757892533e-01 7.858625054359436035e-01 8.012768030166625977e-01 8.167705535888671875e-01 8.321385979652404785e-01 8.474125862121582031e-01 8.623633384704589844e-01 8.770164251327514648e-01 8.911070823669433594e-01 9.047241210937500000e-01 9.175908565521240234e-01 9.298573732376098633e-01 9.412807226181030273e-01 9.517034292221069336e-01 9.610840678215026855e-01 9.695475101470947266e-01 9.766649007797241211e-01 9.824101328849792480e-01 9.872652292251586914e-01 9.911177158355712891e-01 9.936720132827758789e-01 9.952194690704345703e-01 9.957693815231323242e-01 9.953271746635437012e-01 9.939140081405639648e-01 9.916630983352661133e-01 9.887748360633850098e-01 9.848892688751220703e-01 9.809558391571044922e-01 9.759534597396850586e-01 9.701647162437438965e-01 9.645644426345825195e-01 9.582006931304931641e-01 9.515874385833740234e-01 9.448910951614379883e-01 9.382941722869873047e-01 9.306742548942565918e-01 9.233225584030151367e-01 9.155896306037902832e-01 9.078720808029174805e-01 9.000010490417480469e-01 8.922107815742492676e-01 8.842945694923400879e-01 8.764544129371643066e-01 8.685888051986694336e-01 8.605733513832092285e-01 8.527193069458007812e-01 8.448428511619567871e-01 8.369536995887756348e-01 8.291990160942077637e-01 8.214228749275207520e-01 8.136839866638183594e-01 8.062419295310974121e-01 7.986463308334350586e-01 7.912424206733703613e-01 7.839351296424865723e-01
7.289686274214115524e-01 7.446377277374267578e-01 7.605097889900207520e-01 7.766311764717102051e-01 7.927636504173278809e-01 8.090417385101318359e-01 8.251563906669616699e-01 8.411459326744079590e-01 8.567870259284973145e-01 8.721174001693725586e-01 8.868837356567382812e-01 9.012224674224853516e-01 9.148038029670715332e-01 9.275352954864501953e-01 9.392874240875244141e-01 9.502210617065429688e-01 9.599041938781738281e-01 9.682239294052124023e-01 9.755552411079406738e-01 9.818768501281738281e-01 9.867444038391113281e-01 9.905636906623840332e-01 9.932657480239868164e-01 9.948586225509643555e-01 9.953510761260986328e-01 9.948962926864624023e-01 9.936207532882690430e-01 9.913190603256225586e-01 9.887707233428955078e-01 9.850667715072631836e-01 9.805123805999755859e-01 9.759826660156250000e-01 9.706535339355468750e-01 9.646839499473571777e-01 9.586030244827270508e-01 9.526396989822387695e-01 9.455702900886535645e-01 9.388173818588256836e-01 9.315658211708068848e-01 9.242752194404602051e-01 9.166875481605529785e-01 9.091169834136962891e-01 9.015133976936340332e-01 8.939772844314575195e-01 8.863476514816284180e-01 8.784813284873962402e-01 8.708160519599914551e-01 8.630680441856384277e-01 8.552776575088500977e-01 8.476193547248840332e-01 8.398805856704711914e-01 8.321958780288696289e-01 8.247840404510498047e-01 8.171533346176147461e-01 8.097593784332275391e-01 8.024580478668212891e-01
6.845471059286886151e-01 7.002801895141601562e-01 7.163459658622741699e-01 7.328020930290222168e-01 7.494156360626220703e-01 7.663895487785339355e-01 7.833757400512695312e-01 8.004056811332702637e-01 8.173263669013977051e-01 8.341398239135742188e-01 8.506121635437011719e-01 8.668629527091979980e-01 8.824818134307861328e-01 8.974550962448120117e-01 9.115884304046630859e-01 9.249588251113891602e-01 9.373086690902709961e-01 9.483342170715332031e-01 9.583103656768798828e-01 9.672602415084838867e-01 9.747036695480346680e-01 9.810380339622497559e-01 9.861596226692199707e-01 9.900465011596679688e-01 9.927364587783813477e-01 9.943641424179077148e-01 9.949650168418884277e-01 9.945001602172851562e-01 9.935231208801269531e-01 9.913227558135986328e-01 9.881603717803955078e-01 9.848235845565795898e-01 9.808685779571533203e-01 9.758721590042114258e-01 9.705705642700195312e-01 9.652989506721496582e-01 9.589008092880249023e-01 9.528506994247436523e-01 9.462441205978393555e-01 9.394670724868774414e-01 9.322926998138427734e-01 9.249978661537170410e-01 9.178004264831542969e-01 9.106004238128662109e-01 9.032534360885620117e-01 8.956240415573120117e-01 8.881906270980834961e-01 8.806335926055908203e-01 8.730058670043945312e-01 8.654537796974182129e-01 8.578093051910400391e-01 8.502454757690429688e-01 8.428659439086914062e-01 8.352301120758056641e-01 8.278412818908691406e-01 8.205519914627075195e-01
6.374239897486896345e-01 6.529633402824401855e-01 6.689497828483581543e-01 6.854348182678222656e-01 7.022284865379333496e-01 7.195574045181274414e-01 7.370861172676086426e-01 7.548174262046813965e-01 7.726866006851196289e-01 7.906787991523742676e-01 8.085721135139465332e-01 8.264824748039245605e-01 8.439519405364990234e-01 8.610172271728515625e-01 8.774752616882324219e-01 8.932070732116699219e-01 9.082492589950561523e-01 9.220479726791381836e-01 9.348353147506713867e-01 9.465582966804504395e-01 9.568454027175903320e-01 9.659452438354492188e-01 9.737818241119384766e-01 9.802309274673461914e-01 9.854484200477600098e-01 9.894592761993408203e-01 9.922516345977783203e-01 9.939520359039306641e-01 9.948171377182006836e-01 9.943908452987670898e-01 9.928029775619506836e-01 9.907130002975463867e-01 9.883346557617187500e-01 9.847157001495361328e-01 9.804934263229370117e-01 9.760659337043762207e-01 9.705067276954650879e-01 9.652596712112426758e-01 9.594528675079345703e-01 9.532856941223144531e-01 9.466562271118164062e-01 9.397608041763305664e-01 9.330699443817138672e-01 9.262309074401855469e-01 9.192073345184326172e-01 9.119110107421875000e-01 9.047418832778930664e-01 8.974432945251464844e-01 8.900505304336547852e-01 8.826139569282531738e-01 8.751159310340881348e-01 8.677328824996948242e-01 8.603943586349487305e-01 8.528004288673400879e-01 8.454181551933288574e-01 8.381544351577758789e-01
5.877852522924730261e-01 6.028764843940734863e-01 6.185062527656555176e-01 6.347099542617797852e-01 6.513690948486328125e-01 6.686909794807434082e-01 6.864017248153686523e-01 7.044613361358642578e-01 7.228962779045104980e-01 7.416915297508239746e-01 7.606299519538879395e-01 7.798444628715515137e-01 7.988809347152709961e-01 8.177760839462280273e-01 8.363932371139526367e-01 8.543566465377807617e-01 8.719996213912963867e-01 8.885589241981506348e-01 9.042844772338867188e-01 9.189122319221496582e-01 9.322915077209472656e-01 9.444019198417663574e-01 9.552738070487976074e-01 9.645780920982360840e-01 9.726792573928833008e-01 9.793746471405029297e-01 9.847227334976196289e-01 9.889622926712036133e-01 9.920446872711181641e-01 9.937888383865356445e-01 9.941084384918212891e-01 9.933906197547912598e-01 9.926063418388366699e-01 9.906898736953735352e-01 9.879282712936401367e-01 9.846322536468505859e-01 9.801579117774963379e-01 9.758595228195190430e-01 9.709897041320800781e-01 9.655462503433227539e-01 9.595698118209838867e-01 9.532586336135864258e-01 9.471818208694458008e-01 9.407481551170349121e-01 9.340943098068237305e-01 9.272275567054748535e-01 9.203566312789916992e-01 9.133880138397216797e-01 9.063043594360351562e-01 8.990091085433959961e-01 8.916975855827331543e-01 8.845345377922058105e-01 8.772608041763305664e-01 8.697798252105712891e-01 8.624306321144104004e-01 8.552211523056030273e-01
